"Timestamp","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Compressor Flow Max Deadband","Derived Run Status","Fault Indication","Flow Status Mode","Hour Meter","Run Status Comp #1","Run Status Comp #2","Total Number Of Compressors","Total Number Of Wellheads","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 In Manual/Auto","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","Wellhead #1 PID Flow Release","WellHead #1 Running Status","Wellhead #1 Setpoint From Customer PLC","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Choke Flow Priority #","Wellhead #2 Choke Oil Priority #","Wellhead #2 Flow Running Status Percent","Wellhead #2 In Manual/Auto","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","Wellhead #2 Max Flow Rate","Wellhead #2 PID Flow Release","Wellhead #2 PID Min Output","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Choke Flow Priority #","Wellhead #3 Choke Oil Priority #","Wellhead #3 Flow Running Status Percent","Wellhead #3 In Manual/Auto","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","Wellhead #3 Max Flow Rate","Wellhead #3 PID Flow Release","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Choke Flow Priority #","Wellhead #4 Choke Oil Priority #","Wellhead #4 Flow Running Status Percent","Wellhead #4 In Manual/Auto","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterdays Total Flow"
"4/08/2026 02:23:33 PM","3270","","","","","Panel Reset/Standby","","5270","Running","Running","","","67","64","72","74","0.800","","","","","46","0.805","788","148","","","Online","1.000","0.820","0.800","","","","","46","0.806","787","146","","","","Online","0.750","0.820","0.800","","","","","45","0.799","787","147","","","Online","0.800","0.820","0.870","","","","","50","0.843","788","147","","","","0.800","0.848"
"4/08/2026 02:08:33 PM","3230","","","","","Panel Reset/Standby","","5270","Running","Running","","","66","64","71","73","0.830","","","","","44","0.820","841","148","","","Online","1.000","0.820","0.830","","","","","44","0.821","841","147","","","","Online","0.750","0.820","0.830","","","","","43","0.813","846","147","","","Online","0.800","0.820","0.860","","","","","46","0.840","846","148","","","","0.800","0.848"
"4/08/2026 01:53:33 PM","3320","","","","","Panel Reset/Standby","","5269","Running","Running","","","68","65","72","75","0.855","","","","","49","0.842","810","149","","","Online","1.000","0.820","0.855","","","","","48","0.842","810","148","","","","Online","0.750","0.820","0.855","","","","","48","0.835","809","148","","","Online","0.800","0.820","0.855","","","","","54","0.888","809","148","","","","0.800","0.848"
"4/08/2026 01:38:33 PM","3250","","","","","Panel Reset/Standby","","5269","Running","Running","","","67","64","71","74","0.810","","","","","45","0.818","817","149","","","Online","1.000","0.820","0.810","","","","","45","0.815","817","148","","","","Online","0.750","0.820","0.810","","","","","45","0.813","817","149","","","Online","0.800","0.820","0.850","","","","","49","0.849","817","149","","","","0.800","0.848"
"4/08/2026 01:23:33 PM","3290","","","","","Panel Reset/Standby","","5269","Running","Running","","","68","65","72","75","0.855","","","","","49","0.837","796","147","","","Online","1.000","0.820","0.855","","","","","49","0.838","794","145","","","","Online","0.750","0.820","0.855","","","","","49","0.845","795","145","","","Online","0.800","0.820","0.925","","","","","53","0.874","794","146","","","","0.800","0.848"
"4/08/2026 01:08:33 PM","3250","","","","","Panel Reset/Standby","","5269","Running","Running","","","67","65","72","74","0.840","","","","","47","0.836","825","147","","","Online","1.000","0.820","0.840","","","","","47","0.841","825","146","","","","Online","0.750","0.820","0.840","","","","","47","0.839","825","146","","","Online","0.800","0.820","0.840","","","","","48","0.857","825","146","","","","0.800","0.848"
"4/08/2026 12:53:33 PM","3230","","","","","Panel Reset/Standby","","5268","Running","Running","","","67","64","72","73","0.835","","","","","45","0.820","817","146","","","Online","1.000","0.820","0.835","","","","","46","0.821","817","145","","","","Online","0.750","0.820","0.835","","","","","47","0.833","816","145","","","Online","0.800","0.820","0.885","","","","","47","0.841","816","146","","","","0.800","0.848"
"4/08/2026 12:38:33 PM","3250","","","","","Panel Reset/Standby","","5268","Running","Running","","","66","64","71","73","0.825","","","","","44","0.820","838","144","","","Online","1.000","0.820","0.825","","","","","44","0.823","837","143","","","","Online","0.750","0.820","0.825","","","","","45","0.812","835","143","","","Online","0.800","0.820","0.825","","","","","47","0.854","835","144","","","","0.800","0.848"
"4/08/2026 12:23:33 PM","3220","","","","","Panel Reset/Standby","","5268","Running","Running","","","66","64","72","73","0.830","","","","","45","0.820","815","144","","","Online","1.000","0.820","0.830","","","","","45","0.819","814","143","","","","Online","0.750","0.820","0.830","","","","","48","0.847","815","144","","","Online","0.800","0.820","0.860","","","","","47","0.838","814","144","","","","0.800","0.848"
"4/08/2026 12:08:33 PM","3240","","","","","Panel Reset/Standby","","5268","Running","Running","","","66","64","71","73","0.810","","","","","44","0.818","823","143","","","Online","1.000","0.820","0.810","","","","","43","0.810","823","142","","","","Online","0.750","0.820","0.810","","","","","42","0.801","824","142","","","Online","0.800","0.820","0.810","","","","","47","0.849","824","142","","","","0.800","0.848"
"4/08/2026 11:53:33 AM","3226","","","","","Panel Reset/Standby","","5267","Running","Running","","","67","64","71","73","0.800","","","","","45","0.812","800","142","","","Online","1.000","0.820","0.800","","","","","44","0.806","800","141","","","","Online","0.750","0.820","0.800","","","","","43","0.790","801","141","","","Online","0.800","0.820","0.826","","","","","46","0.821","801","141","","","","0.800","0.848"
"4/08/2026 11:38:33 AM","3220","","","","","Panel Reset/Standby","","5267","Running","Running","","","66","64","71","73","0.825","","","","","44","0.814","815","142","","","Online","1.000","0.820","0.825","","","","","44","0.815","814","141","","","","Online","0.750","0.820","0.825","","","","","43","0.804","814","141","","","Online","0.800","0.820","0.845","","","","","48","0.853","814","141","","","","0.800","0.848"
"4/08/2026 11:23:33 AM","3200","","","","","Panel Reset/Standby","","5267","Running","Running","","","66","64","71","72","0.810","","","","","45","0.814","810","142","","","Online","1.000","0.820","0.810","","","","","44","0.806","810","141","","","","Online","0.750","0.820","0.810","","","","","44","0.807","810","142","","","Online","0.800","0.820","0.820","","","","","44","0.811","810","141","","","","0.800","0.848"
"4/08/2026 11:08:33 AM","3230","","","","","Panel Reset/Standby","","5267","Running","Running","","","66","64","71","73","0.830","","","","","45","0.824","820","140","","","Online","1.000","0.820","0.830","","","","","45","0.825","820","139","","","","Online","0.750","0.820","0.830","","","","","44","0.812","819","139","","","Online","0.800","0.820","0.830","","","","","46","0.844","823","139","","","","0.800","0.848"
"4/08/2026 10:53:33 AM","3270","","","","","Panel Reset/Standby","","5266","Running","Running","","","66","64","71","73","0.840","","","","","45","0.831","837","141","","","Online","1.000","0.820","0.840","","","","","45","0.834","836","140","","","","Online","0.750","0.820","0.840","","","","","46","0.845","836","140","","","Online","0.800","0.820","0.910","","","","","47","0.852","836","139","","","","0.800","0.848"
"4/08/2026 10:38:33 AM","3240","","","","","Panel Reset/Standby","","5266","Running","Running","","","66","64","71","73","0.835","","","","","45","0.830","820","140","","","Online","1.000","0.820","0.835","","","","","45","0.827","820","140","","","","Online","0.750","0.820","0.835","","","","","43","0.805","820","140","","","Online","0.800","0.820","0.875","","","","","46","0.844","820","139","","","","0.800","0.848"
"4/08/2026 10:23:33 AM","3180","","","","","Panel Reset/Standby","","5266","Running","Running","","","67","65","72","73","0.840","","","","","45","0.823","810","140","","","Online","1.000","0.820","0.840","","","","","46","0.831","809","139","","","","Online","0.750","0.820","0.840","","","","","45","0.824","810","140","","","Online","0.800","0.820","0.820","","","","","44","0.812","810","139","","","","0.800","0.848"
"4/08/2026 10:08:33 AM","3227","","","","","Panel Reset/Standby","","5266","Running","Running","","","67","65","71","74","0.800","","","","","47","0.825","795","140","","","Online","1.000","0.820","0.800","","","","","47","0.830","794","139","","","","Online","0.750","0.820","0.800","","","","","47","0.833","793","140","","","Online","0.800","0.820","0.800","","","","","49","0.848","793","139","","","","0.800","0.848"
"4/08/2026 09:53:33 AM","3300","","","","","Panel Reset/Standby","","5265","Running","Running","","","66","64","71","73","0.825","","","","","44","0.824","839","139","","","Online","1.000","0.820","0.825","","","","","44","0.824","838","138","","","","Online","0.750","0.820","0.825","","","","","43","0.824","838","138","","","Online","0.800","0.820","0.825","","","","","51","0.891","838","139","","","","0.800","0.848"
"4/08/2026 09:38:33 AM","3295","","","","","Panel Reset/Standby","","5265","Running","Running","","","66","64","71","73","0.805","","","","","44","0.808","808","138","","","Online","1.000","0.820","0.805","","","","","43","0.805","809","137","","","","Online","0.750","0.820","0.805","","","","","45","0.825","808","137","","","Online","0.800","0.820","0.865","","","","","48","0.853","811","137","","","","0.800","0.848"
"4/08/2026 09:23:33 AM","3220","","","","","Panel Reset/Standby","","5265","Running","Running","","","66","64","71","73","0.840","","","","","44","0.827","832","139","","","Online","1.000","0.820","0.845","","","","","44","0.825","832","139","","","","Online","0.750","0.820","0.845","","","","","46","0.843","831","139","","","Online","0.800","0.820","0.845","","","","","48","0.864","832","139","","","","0.800","0.848"
"4/08/2026 09:08:33 AM","3292","","","","","Panel Reset/Standby","","5265","Running","Running","","","67","64","71","75","0.800","","","","","45","0.820","802","139","","","Online","1.000","0.820","0.800","","","","","45","0.820","803","138","","","","Online","0.750","0.820","0.800","","","","","47","0.841","804","139","","","Online","0.800","0.820","0.914","","","","","50","0.857","804","139","","","","0.800","0.848"
"4/08/2026 08:53:33 AM","3300","","","","","Panel Reset/Standby","","5264","Running","Running","","","66","64","71","73","0.810","","","","","44","0.825","827","138","","","Online","1.000","0.820","0.810","","","","","43","0.817","827","138","","","","Online","0.750","0.820","0.810","","","","","43","0.817","828","139","","","Online","0.800","0.820","0.805","","","","","48","0.863","828","140","","","","0.800","0.848"
"4/08/2026 08:38:33 AM","3220","","","","","Panel Reset/Standby","","5264","Running","Running","","","67","65","72","74","0.845","","","","","45","0.825","812","137","","","Online","1.000","0.820","0.845","","","","","46","0.833","810","137","","","","Online","0.750","0.820","0.845","","","","","47","0.844","811","137","","","Online","0.800","0.820","0.865","","","","","47","0.840","811","140","","","","0.800","0.848"
"4/08/2026 08:23:33 AM","3280","","","","","Panel Reset/Standby","","5264","Running","Running","","","66","64","71","74","0.835","","","","","45","0.829","827","136","","","Online","1.000","0.820","0.835","","","","","44","0.830","827","136","","","","Online","0.750","0.820","0.835","","","","","46","0.840","828","136","","","Online","0.800","0.820","0.835","","","","","48","0.859","828","139","","","","0.800","0.848"
"4/08/2026 08:08:33 AM","3300","","","","","Panel Reset/Standby","","5264","Running","Running","","","67","65","72","74","0.855","","","","","47","0.844","811","136","","","Online","1.000","0.820","0.855","","","","","47","0.846","811","136","","","","Online","0.750","0.820","0.855","","","","","47","0.843","810","136","","","Online","0.800","0.820","0.855","","","","","52","0.869","810","138","","","","0.800","0.848"
"4/08/2026 07:53:33 AM","3220","","","","","Panel Reset/Standby","","5263","Running","Running","","","66","64","71","73","0.830","","","","","43","0.817","824","134","","","Online","1.000","0.820","0.830","","","","","43","0.814","824","134","","","","Online","0.750","0.820","0.830","","","","","42","0.806","824","135","","","Online","0.800","0.820","0.850","","","","","46","0.845","824","136","","","","0.800","0.848"
"4/08/2026 07:38:33 AM","3290","","","","","Panel Reset/Standby","","5263","Running","Running","","","67","64","71","75","0.805","","","","","44","0.818","807","134","","","Online","1.000","0.820","0.805","","","","","43","0.811","807","134","","","","Online","0.750","0.820","0.805","","","","","45","0.826","808","135","","","Online","0.800","0.820","0.885","","","","","52","0.883","808","136","","","","0.800","0.848"
"4/08/2026 07:23:33 AM","3240","","","","","Panel Reset/Standby","","5263","Running","Running","","","66","64","71","73","0.820","","","","","43","0.822","835","136","","","Online","1.000","0.820","0.820","","","","","43","0.820","835","136","","","","Online","0.750","0.820","0.820","","","","","41","0.804","835","136","","","Online","0.800","0.820","0.850","","","","","45","0.837","835","137","","","","0.800","0.848"
"4/08/2026 07:08:33 AM","3250","","","","","Panel Reset/Standby","","5263","Running","Running","","","66","64","71","73","0.830","","","","","43","0.833","852","137","","","Online","1.000","0.820","0.830","","","","","44","0.835","851","137","","","","Online","0.750","0.820","0.830","","","","","42","0.817","851","137","","","Online","0.800","0.820","0.880","","","","","48","0.878","851","139","","","","0.800","0.848"
"4/08/2026 06:53:33 AM","3280","","","","","Panel Reset/Standby","","5262","Running","Running","","","66","64","71","74","0.820","","","","","44","0.820","819","136","","","Online","1.000","0.820","0.820","","","","","44","0.824","820","136","","","","Online","0.750","0.820","0.820","","","","","44","0.820","821","137","","","Online","0.800","0.820","0.820","","","","","47","0.848","821","138","","","","0.800","0.848"
"4/08/2026 06:38:33 AM","3200","","","","","Panel Reset/Standby","","5262","Running","Running","","","66","64","71","73","0.815","","","","","43","0.807","818","136","","","Online","1.000","0.820","0.815","","","","","43","0.808","818","135","","","","Online","0.750","0.820","0.815","","","","","44","0.825","818","136","","","Online","0.800","0.820","0.815","","","","","46","0.839","821","138","","","","0.800","0.848"
"4/08/2026 06:23:33 AM","3160","","","","","Panel Reset/Standby","","5262","Running","Running","","","66","64","71","72","0.820","","","","","43","0.812","816","136","","","Online","1.000","0.820","0.820","","","","","43","0.812","816","135","","","","Online","0.750","0.820","0.820","","","","","44","0.814","816","136","","","Online","0.800","0.820","0.780","","","","","41","0.788","816","137","","","","0.800","0.848"
"4/08/2026 06:08:33 AM","3280","","","","","Panel Reset/Standby","","5262","Running","Running","","","66","64","71","73","0.810","","","","","44","0.822","826","134","","","Online","1.000","0.820","0.810","","","","","44","0.825","827","134","","","","Online","0.750","0.820","0.810","","","","","42","0.811","827","134","","","Online","0.800","0.820","0.890","","","","","47","0.857","829","135","","","","0.800","0.848"
"4/08/2026 05:53:33 AM","3260","","","","","Panel Reset/Standby","","5261","Running","Running","","","67","65","72","74","0.855","","","","","46","0.842","817","134","","","Online","1.000","0.820","0.855","","","","","46","0.843","816","133","","","","Online","0.750","0.820","0.855","","","","","47","0.845","816","134","","","Online","0.800","0.820","0.905","","","","","49","0.864","816","135","","","","0.800","0.848"
"4/08/2026 05:38:33 AM","3300","","","","","Panel Reset/Standby","","5261","Running","Running","","","66","64","71","73","0.840","","","","","44","0.833","837","134","","","Online","1.000","0.820","0.840","","","","","44","0.836","837","133","","","","Online","0.750","0.820","0.840","","","","","44","0.835","837","134","","","Online","0.800","0.820","0.840","","","","","51","0.896","838","135","","","","0.800","0.848"
"4/08/2026 05:23:33 AM","3310","","","","","Panel Reset/Standby","","5261","Running","Running","","","67","64","71","75","0.805","","","","","44","0.823","814","135","","","Online","1.000","0.820","0.805","","","","","43","0.815","814","135","","","","Online","0.750","0.820","0.805","","","","","42","0.803","814","135","","","Online","0.800","0.820","0.805","","","","","53","0.898","815","136","","","","0.800","0.848"
